,Spectral#Flatness#C3#delta,Spectral#PeakFrequency#C3#delta,Spectral#Entropy#C3#theta,Spectral#PeakFrequency#C3#theta,Spectral#RelativePower#C3#alpha,Spectral#Entropy#C3#alpha,Spectral#RelativePower#C3#beta,Spectral#Diff#C3#beta,Spectral#EdgeFrequency#C3#gamma,Spectral#RelativePower#C4#delta,Spectral#Entropy#C4#delta,Spectral#EdgeFrequency#C4#delta,Spectral#RelativePower#C4#theta,Spectral#Flatness#C4#theta,Spectral#PeakFrequency#C4#theta,Spectral#Entropy#C4#alpha,Spectral#RelativePower#C4#beta,Spectral#Entropy#C4#beta,Spectral#EdgeFrequency#C4#beta,Spectral#Diff#C4#beta,Spectral#RelativePower#Cz#delta,Spectral#Entropy#Cz#delta,Spectral#Diff#Cz#delta,Spectral#EdgeFrequency#Cz#theta,Spectral#Diff#Cz#theta,Spectral#Entropy#Cz#alpha,Spectral#EdgeFrequency#Cz#beta,Spectral#Diff#Cz#beta,Spectral#Flatness#Cz#gamma,Spectral#PeakFrequency#F3#delta,Spectral#RelativePower#F3#theta,Spectral#EdgeFrequency#F3#theta,Spectral#RelativePower#F3#alpha,Spectral#Entropy#F3#alpha,Spectral#EdgeFrequency#F3#alpha,Spectral#EdgeFrequency#F3#beta,Spectral#RelativePower#F3#gamma,Spectral#PeakFrequency#F4#delta,Spectral#Diff#F4#delta,Spectral#RelativePower#F4#theta,Spectral#Entropy#F4#theta,Spectral#Flatness#F4#theta,Spectral#Diff#F4#theta,Spectral#RelativePower#F4#alpha,Spectral#Entropy#F4#alpha,Spectral#EdgeFrequency#F4#alpha,Spectral#RelativePower#F4#beta,Spectral#Entropy#F4#beta,Spectral#Diff#F4#beta,Spectral#PeakFrequency#F4#gamma,Spectral#Entropy#F7#delta,Spectral#Diff#F7#delta,Spectral#Entropy#F7#theta,Spectral#Flatness#F7#theta,Spectral#Diff#F7#theta,Spectral#EdgeFrequency#F7#alpha,Spectral#Diff#F7#alpha,Spectral#Flatness#F7#beta,Spectral#PeakFrequency#F7#beta,Spectral#Diff#F7#beta,Spectral#RelativePower#F7#gamma,Spectral#Entropy#F7#gamma,Spectral#Flatness#F7#gamma,Spectral#EdgeFrequency#F7#gamma,Spectral#Diff#F7#gamma,Spectral#EdgeFrequency#F8#delta,Spectral#PeakFrequency#F8#delta,Spectral#Diff#F8#delta,Spectral#Entropy#F8#theta,Spectral#Flatness#F8#theta,Spectral#EdgeFrequency#F8#theta,Spectral#PeakFrequency#F8#theta,Spectral#Diff#F8#theta,Spectral#RelativePower#F8#alpha,Spectral#Entropy#F8#alpha,Spectral#Flatness#F8#alpha,Spectral#EdgeFrequency#F8#alpha,Spectral#PeakFrequency#F8#alpha,Spectral#Diff#F8#alpha,Spectral#Entropy#F8#beta
059_2$1,0.05796917104495508,0.425,0.8590197364867973,0.75,0.13778797119162978,0.9536434289525851,0.34637721663666715,0.948091576918617,0.590909090909091,0.11608830030592432,0.8946095733734178,0.3495145631067961,0.2677453079334189,0.4106151790061532,0.5,0.9398885558116238,0.5018317716404007,0.9493276122536808,0.5961538461538461,0.9024809409735236,0.21352953881136616,0.38701172587160865,0.6370028881433577,0.375,0.03241299249557344,0.862983407306647,0.5357142857142858,0.8269454769052221,0.8292349550769331,0.925,0.5240434901488275,0.41558441558441556,0.08332428423998575,0.9037238852847844,0.5625,0.6851851851851852,0.3832519537695823,0.925,0.6426451677124865,0.4313762267236793,0.6635414334182559,0.39909190866773075,0.10564507630855162,0.1291537064020367,0.926790129691396,0.5,0.39524824693030547,0.9486229318705507,0.9018707271104959,0.6428571428571429,0.4849486079622544,0.7723931002769607,0.7711940650575139,0.5060247812891158,0.02597593599960886,0.5,0.614841130814592,0.9019093512396756,0.1388888888888889,0.8949035677425674,0.4021287865580202,0.9383160752496782,0.9292911494600298,0.37499999999999983,0.3385152504229201,1.0,0.925,0.7459493276514996,0.6348029518208012,0.32834216140376943,0.388888888888889,0.5,0.05192255639114513,0.09677238019464063,0.9253921728129986,0.8499751509499961,0.5,1.0,0.5795315673669886,0.8712347381063298
199_1$1,0.5373638620555011,0.15,0.940227301973382,0.5,0.12440406398115317,0.9535688604206354,0.6519159316182104,0.9479911420841017,0.18181818181818207,0.23371060268948926,0.7178816515820643,0.08737864077669902,0.1789536999262544,0.8317223680958661,0.5,0.928308140939528,0.6437471477802774,0.9288953931395142,0.423076923076923,0.9285779172284486,0.3087799494946585,0.810179559275239,0.6009286487925097,0.2916666666666667,0.09025472892816071,0.964847175747525,0.5357142857142858,0.9003930871329558,0.7971686345519348,0.05,0.24434798653251003,0.3376623376623376,0.0941649133100225,0.9706674482579359,0.375,0.6296296296296297,0.43191493517694923,0.1,0.6651131371805612,0.1842011074529884,0.8841459825429021,0.7697325803769179,0.11029152197325627,0.11577801606280547,0.9462302700728101,0.625,0.7886442256194953,0.9360372011958897,0.8759065740471311,0.14285714285714285,0.7731370064588433,0.7570531694130181,0.8706659950253167,0.7440559297962881,0.05258851303545142,0.5,0.588528009189711,0.932957350180822,0.0,0.9115609528873247,0.4156044352597679,0.9643358147940961,0.9601628915519547,0.37499999999999983,0.3137252827362377,0.4375,0.05,0.7421582152923439,0.5715142833504527,0.37820338632910716,0.388888888888889,0.5,0.12116899625729506,0.1077333685582008,0.9002172250582539,0.7960212016744915,0.75,1.0,0.5743672365327808,0.9503504294260555
311_1$1,0.5980025426990562,0.4333333333333334,0.9477416654498467,0.47916666666666674,0.45704793838196817,0.9682973932807764,0.43285189396272555,0.8640093001974227,0.4545454545454547,0.2421072157135327,0.8456618904767697,0.47572815533980584,0.21466171607257323,0.7609436081333112,0.5625,0.9306858333399718,0.42946809310874595,0.6746490235691821,0.07692307692307686,0.8741667554291582,0.24452598463676375,0.8083482048318584,0.6009047664272289,0.43055555555555564,0.09371092942510588,0.9573927491330811,0.32142857142857145,0.9239205152427512,0.9535233950149505,0.41666666666666663,0.21926361155503246,0.5454545454545455,0.4252349626694379,0.9429886930999751,0.375,0.18518518518518515,0.14391512979004023,0.6,0.613462190391561,0.2867513992215152,0.9462127492054138,0.8179708390559794,0.169010378277961,0.42324513333424607,0.8763676969830551,0.2916666666666665,0.46817896912376517,0.703334740848431,0.8709146143519403,0.33333333333333315,0.8201686814855558,0.6875809576140759,0.9293053053757663,0.8251988218039994,0.13583944649735888,0.375,0.5480890252321091,0.6051284938021364,0.0,0.8513560066454212,0.1498167899904817,0.9675537595499728,0.9654792495917767,0.6250000000000001,0.4128196373199037,0.45833333333333326,0.3833333333333334,0.6966885478765075,0.9343101110271762,0.7865365672717368,0.5555555555555557,0.8333333333333333,0.16150410542929797,0.42914685329583185,0.8929015586848597,0.7620293430725819,0.3333333333333335,0.2916666666666665,0.5025209304441164,0.7340892189444501
255_1$1,0.28241143586090767,0.8,0.22150465958710797,0.5,0.1182583852293812,0.7911319448246769,0.27188035672817856,0.8680353234185549,0.590909090909091,0.25043052410492483,0.7708864318920302,0.4660194174757281,0.37335512186851755,0.550387929169365,0.5,0.9542592067672601,0.4071574590394276,0.9342746296498418,0.6538461538461539,0.9327416559090067,0.2406771469748955,0.8140365108937012,0.6029842892928147,0.375,0.08198622600272619,0.9779206307156572,0.6964285714285715,0.952489403785469,0.9041910627048945,0.4,0.48014450907938916,0.41558441558441556,0.07882662805445557,0.885884380449027,0.625,0.5740740740740741,0.32160020555916197,0.725,0.7086685044434144,0.5507715185621319,0.323056007896693,0.13318428155047596,0.09952132718890609,0.08094333981272481,0.8299428119420483,0.6875,0.4083699888401058,0.9157077393591951,0.887970007667765,0.5,0.9391705353787686,0.6967545149158052,0.9155900543079742,0.8355305869184099,0.08701953503575031,0.4375,0.5936424631393946,0.9653347433769888,0.5833333333333334,0.9300365101949002,0.5855836579072705,0.9768954226633129,0.973643156344571,0.5624999999999998,0.41331110097164525,0.46875,0.6,0.7364399747409379,0.3627534955823436,0.1909094957692466,0.388888888888889,0.5,0.11397178288980278,0.06493693596540935,0.863136562831421,0.7841925237536664,0.6875,1.0,0.5853036576032983,0.915741590307983
236_2$1,0.43596500958680934,0.4833333333333334,0.07778313400821837,0.5,0.1284937587398499,0.6965282358937076,0.13696412723334928,0.7477388989605803,0.4545454545454547,0.1343015925037853,0.9181021127245236,0.35922330097087385,0.5363715680784845,0.19405800679689614,0.5,0.9460373269405722,0.27730865531755117,0.6986149298450758,0.26923076923076933,0.8761736589003256,0.02031034530680063,0.753202545024616,0.6212423567744428,0.375,0.10783866872981823,0.6480573733137852,0.28571428571428586,0.6325512532511418,0.5183579626443408,0.6,0.22134726141335795,0.41558441558441556,0.3475850226291843,0.9417356199841876,0.4583333333333335,0.3333333333333332,0.2651318158409444,0.6,0.7527504654536421,0.8017270911172465,0.11126180922197255,0.037083789961357194,0.12590153239758547,0.11531166600804733,0.6821523655618112,0.9166666666666665,0.269540942596506,0.39009493071354745,0.6457085840030938,0.42857142857142855,0.8413792494857855,0.7449355277938855,0.12276083068043198,0.04292075654498059,0.09545676942572655,0.8333333333333335,0.7090740017907721,0.3654618633033846,0.0,0.6612527756178441,0.15550102811205513,0.8031936908566711,0.7910395079525461,0.37499999999999983,0.4377384027148438,0.4375,0.6,0.7589615805459055,0.3581968123289587,0.18185501033165394,0.388888888888889,0.5,0.1380314613013476,0.1981658764912802,0.945323226877028,0.9071193878722253,0.5,0.6666666666666665,0.59795082452751,0.7051813662448159
319_2$1,0.46263352329413804,0.3666666666666666,0.13351603135328394,0.5,0.09830017547232253,0.6153473618337189,0.19968913337725105,0.766864199618177,0.4545454545454547,0.15389290780008366,0.8188985314107968,0.41747572815533984,0.3324433738628985,0.3452486695464278,0.5,0.9339082062102915,0.47415455615186264,0.9578359075557032,0.6153846153846155,0.9122773596295257,0.17268141938804882,0.904970281940427,0.5580413652645277,0.43055555555555564,0.09908624708173369,0.9704871842564915,0.7500000000000001,0.9401310250915726,0.9816765890561295,0.1,0.18269364153907966,0.5194805194805193,0.13012968521135423,0.9039360250398016,0.4583333333333335,0.6666666666666666,0.5141537627312065,0.7666666666666666,0.6526582636369281,0.17594741945324943,0.9057983266002587,0.7327023974924525,0.13981971816814934,0.14038619761778756,0.9488902675525144,0.4166666666666665,0.5979249653029834,0.9900688095945674,0.9529980221247636,0.5714285714285714,0.8794507593167142,0.6786470633156084,0.5472892314438051,0.3311099146962721,0.08414220886321103,0.5,0.623080320234145,0.8944886740620923,0.2222222222222222,0.8842430751423973,0.4041744122753966,0.9558688568198443,0.9506591101809456,0.49999999999999933,0.42491740070140377,0.625,0.7666666666666666,0.7017070171680644,0.9168196219164961,0.7547084582840036,0.6111111111111113,0.7916666666666667,0.14455572445334852,0.12821427767685803,0.9733829962651672,0.9383535538514428,0.4166666666666665,0.16666666666666652,0.5466351765574289,0.9869674460181824
065_1$1,0.11050354921839611,0.7,0.8591138316761245,0.5,0.28072607293490404,0.9656180171548552,0.39789856066324564,0.9352648963814937,0.5454545454545453,0.3500998222110269,0.7001051460316292,0.4368932038834951,0.26671255578679454,0.5772576686376611,0.5416666666666667,0.9495785330435467,0.4122481857713499,0.8565432662254547,0.30769230769230765,0.9377027704525055,0.2620949461443598,0.7660927946460716,0.6284063154323657,0.3472222222222223,0.07768765673248648,0.9572267867107312,0.4642857142857142,0.9340687791390535,0.9510394205621264,0.4333333333333334,0.2487540674737403,0.44155844155844143,0.2339854673882551,0.9355302275459478,0.4583333333333335,0.25925925925925936,0.1853726198091728,0.5666666666666667,0.7266875344025311,0.33773113311135555,0.8445262526683759,0.5022232047062856,0.10924780898261026,0.2492482786518859,0.9454507010811314,0.5,0.43360035101013583,0.7687270068204526,0.9367379767772306,0.1904761904761903,0.690591914790038,0.7335907202065423,0.8638543475083216,0.5831923103208437,0.0621611723515817,0.4583333333333335,0.5850029197471924,0.593044292254313,0.09259259259259256,0.9102110820921248,0.15930378687996224,0.9280746707141991,0.9165112163725226,0.49999999999999933,0.38017944822666344,0.5625,0.6833333333333333,0.7508015967768462,0.8540851736321404,0.523852328589605,0.3611111111111113,0.29166666666666674,0.10509915101168009,0.24535476894386937,0.9522495192111793,0.8955068732560663,0.4583333333333335,0.25,0.5448545268424728,0.7671544110073677
121_1$1,0.24984601404057524,0.65,0.619854518335977,0.5,0.18604848007445965,0.9386388827178244,0.22342075274672085,0.9184188299269407,0.4545454545454547,0.1779914100264766,0.7995453972135037,0.5339805825242718,0.2433314954117381,0.7177570923641671,0.5,0.973893871578981,0.4851734909716298,0.9336762640053803,0.5384615384615384,0.9293804858458727,0.2334525743282002,0.8553846012827568,0.5164420308520272,0.263888888888889,0.08275053223844901,0.9576877238535597,0.6071428571428573,0.9452506995235865,0.9472298320553104,0.6166666666666666,0.2825113712169062,0.28571428571428553,0.13713699162911244,0.9182340008447684,0.4166666666666665,0.4444444444444443,0.16891892220075289,0.6166666666666666,0.7103930950472445,0.34931193443869724,0.8212467620030255,0.6451790273242369,0.10848929024970858,0.11954282064017498,0.937903854966894,0.5,0.24055559568848622,0.9236780011293325,0.9555723618808537,0.523809523809524,0.5066220241925343,0.7220327543122301,0.9645248976352938,0.8704105094207698,0.06607761659238762,0.4583333333333335,0.591516096561991,0.841999977700985,0.1481481481481481,0.9457681745917981,0.1661832207509674,0.9429876891901936,0.9334491588596022,0.37499999999999983,0.3864456614381149,0.6458333333333333,0.6166666666666666,0.7453040569947667,0.820929665117964,0.6469271117068975,0.3611111111111113,0.5,0.103993001480957,0.09371134925144706,0.963920923242277,0.9133323829216182,0.5,0.7916666666666665,0.5523942794178314,0.9087932886882685
142_2$1,0.27907920923482876,0.1,0.8594990468799069,0.5,0.6944182721656138,0.764219093527157,0.48808715536367725,0.8470614869698103,0.36363636363636415,0.23813899150089868,0.6269727522051031,0.28155339805825236,0.055534537245942386,0.8365101660742876,0.5625,0.797315576571853,0.5207739898719496,0.8104756704158977,0.346153846153846,0.8558637829945644,0.205798472290736,0.7899466378416384,0.5294474031613852,0.375,0.08541453154832201,0.7801279726844641,0.28571428571428586,0.8049613412909522,0.858308278470308,0.2833333333333334,0.07603444294017603,0.38961038961038963,0.589739424914392,0.6875373647558295,0.625,0.40740740740740744,0.17572431546166536,0.1166666666666667,0.42698363798670824,0.21115458568097856,0.9520209603411419,0.806115198187746,0.1134256019711596,0.2741437371408789,0.8733918366017732,0.5833333333333335,0.4013727510329429,0.9209699642181254,0.9266107960465454,0.09523809523809515,0.6010323265734744,0.6536346884360428,0.8618179440468239,0.7047486366829259,0.08583351178175587,0.625,0.5994983259992255,0.7863208128247466,0.0,0.9051798172945931,0.1844705580433064,0.9350676175238334,0.9307912599723728,0.49999999999999933,0.3852701315673116,0.27083333333333326,0.3,0.6621491073659005,0.9505343258172206,0.8447838170141199,0.25,0.41666666666666674,0.12890604246106124,0.574774783124533,0.6592771351391085,0.3812828234130671,0.625,0.625,0.5589515038098165,0.8781528017817709
129_2$1,0.4463029981759908,0.3,0.9400317773372777,0.6875,0.2110428462334243,0.8956183301031118,0.4982286663621945,0.9604503607972862,0.4545454545454547,0.19684910605709152,0.8641564116746645,0.22330097087378634,0.23423793856190084,0.5984915895718133,0.5,0.9353755119749735,0.5375018402575958,0.9726430187227231,0.7307692307692308,0.9584572872864845,0.3428206600584781,0.838154960947236,0.5517906049436927,0.3472222222222223,0.09683721143598446,0.8862420491996122,0.6071428571428573,0.9477187495755439,0.9406162852119889,0.3,0.27486681265517343,0.41558441558441556,0.16845420223997248,0.8439804836840564,0.25,0.6666666666666666,0.36937088185109546,0.4,0.6847765387635742,0.17497412869735068,0.9495673401278906,0.8430376663584037,0.12855958965871814,0.15512846383295603,0.8683438117537341,0.3333333333333335,0.5271022081716612,0.9520769702305945,0.9552679579900485,0.2857142857142857,0.7570087973520436,0.7019328158942438,0.8724696617333464,0.7059455734354061,0.11077925282751692,0.25,0.5696976931733304,0.9131678676473416,0.5185185185185185,0.9507523507817807,0.3758948807352751,0.9369406444495734,0.9273013670194746,0.37499999999999983,0.25609140467088226,0.39583333333333326,0.4,0.728305407329743,0.9493553748442622,0.8547201675132321,0.388888888888889,0.6666666666666667,0.150558045027242,0.17145030210549025,0.8610158226966624,0.7163510663405831,0.25,0.20833333333333348,0.5238690435164637,0.9427202621629769
286_1$1,0.4868549179418616,0.3,0.7029184843957005,0.6666666666666667,0.7211004437987911,0.9172782425943939,0.1740223167048966,0.9130333699295043,0.5454545454545453,0.1746045918508603,0.8279636194168736,0.5145631067961164,0.23695969468947647,0.5219868176977338,0.9791666666666667,0.9126364287353053,0.2839562383332513,0.8368071222665509,0.30769230769230765,0.9452326666236754,0.0997791436590001,0.9217002291417208,0.5847726051708063,0.6527777777777777,0.15542094411540755,0.7756916614425037,0.32142857142857145,0.8818951201853368,0.9258005160501434,0.2,0.10823776258124555,0.8571428571428572,0.9503021221385592,0.8412355279260936,0.5416666666666665,0.07407407407407403,0.03958674180802862,0.4833333333333334,0.6846838952330129,0.12417593190914446,0.7775014132664476,0.4986688512943966,0.17633623872044277,0.8933130115019098,0.8676971010463946,0.5416666666666665,0.25002767588514385,0.4834497069767553,0.6967288022791229,0.14285714285714285,0.8085965932781848,0.7253332488710612,0.7726393965268828,0.5212903661396624,0.23145556452101304,0.5,0.49421436656805695,0.4219172980803774,0.0,0.7275936292242655,0.04746788646663876,0.9516940566211188,0.9471779013411907,0.37499999999999983,0.3650592516216288,0.39583333333333326,0.4833333333333334,0.6845612902239847,0.786418671790437,0.49914759168371103,0.8333333333333334,0.8541666666666667,0.22705769451331012,0.7050781769074616,0.8876796648639192,0.7335342596302244,0.5,0.625,0.4994874421817291,0.6379266975534669
346_2$1,0.3389624496020089,0.3166666666666666,0.8886877246533065,0.7916666666666667,0.7473712557630657,0.8168472075307629,0.20164971894627146,0.9016057150675306,0.36363636363636415,0.16066872472433275,0.824194458638394,0.3203883495145631,0.31831488443569406,0.49153148304508465,0.6666666666666667,0.7997274084711378,0.20593401109870613,0.7889669649357396,0.26923076923076933,0.9046299105459413,0.10888932468753637,0.8420776935879544,0.5657980355148657,0.513888888888889,0.11095252138840468,0.7825295220010852,0.392857142857143,0.8979154880345181,0.8633446280304476,0.15,0.17307010058755767,0.7272727272727273,0.8016450309962942,0.6780192347264792,0.2916666666666665,0.3333333333333332,0.08833740405598724,0.3,0.6720280213003254,0.2464440600739791,0.8463018808895534,0.6095135596850288,0.1912751949027858,0.6956131936761358,0.7163502767369628,0.25,0.2267213804418325,0.7925586539949724,0.8998923941555326,0.23809523809523828,0.86453460367793,0.6777714884525673,0.8684853603363177,0.6896767011678263,0.1525932298843615,0.2916666666666665,0.5187250970809846,0.6233188960806452,0.09259259259259256,0.8859723682170804,0.07949472152455155,0.898197778812263,0.8824330756019276,0.37499999999999983,0.34999369712762174,0.3125,0.2833333333333334,0.7138676223126981,0.8489001568603534,0.6029110355949174,0.6944444444444446,0.8333333333333333,0.20232756753107697,0.640817129041866,0.7294510423354967,0.5137389014575935,0.25,0.25,0.48660630254347875,0.8007087018189069
202_2$1,0.4118337235376201,0.275,0.3370473012932963,0.5,0.18402244711028198,0.9035835869570155,0.5190182259314169,0.8654185716279149,0.4545454545454547,0.15733520289970748,0.8134319490557224,0.23300970873786406,0.16118421285034717,0.6730293458527481,0.5,0.9526229846996167,0.5592144431359487,0.9319612182374718,0.5961538461538461,0.9271543481552412,0.02871250869131961,0.844608510581511,0.5963816567256798,0.375,0.08126534352617827,0.7429635586184494,0.4285714285714286,0.7176765118200573,0.9170164196708102,0.1,0.23773999421509248,0.41558441558441556,0.2038663502632798,0.9003871855133051,0.5625,0.46296296296296297,0.3575669104532277,0.1,0.6840470923399072,0.13969877672177636,0.9006447843953854,0.7461739912115879,0.1319049190641691,0.2129544791121839,0.9534245579689249,0.5,0.6823334603153878,0.9628545144063689,0.9551255570245302,0.5714285714285714,0.8173668833341547,0.6749979064799417,0.253033761968356,0.10246545359924714,0.083639943734957,0.5625,0.6226463204642895,0.8710543514411047,0.0,0.8982972646158129,0.32937746455294764,0.9236808030387789,0.9123772983836059,0.5624999999999998,0.4097891314720559,0.28125,0.05,0.7313261853895203,0.17966379910689145,0.06868652364641471,0.388888888888889,0.5,0.1326252812793073,0.0889973129109692,0.8194367784951982,0.7076968395992116,0.75,1.0,0.590093808206337,0.8298325668329438
325_1$1,0.4722050803915409,0.5666666666666667,0.9336947288691708,0.4375,0.25390129602506106,0.9921809853138425,0.5175426191047915,0.9318793278251626,0.4545454545454547,0.24637896260580608,0.8094726096413546,0.39805825242718434,0.16350591807786402,0.8978924211147853,0.5416666666666667,0.9555492840031758,0.5290355418314151,0.8606904547562081,0.3846153846153847,0.8991761540390482,0.14810414188205118,0.8859610492773995,0.5500039358199744,0.375,0.10804957147704403,0.9178480790423696,0.32142857142857145,0.8602319905396982,0.9411140639475845,0.05,0.21078856803603588,0.41558441558441556,0.33712418604045286,0.8698646475258034,0.5416666666666665,0.4444444444444443,0.19578597596142128,0.33333333333333337,0.6304541937236874,0.29205130240090643,0.6353421437549769,0.4591228392147659,0.13988521596844483,0.2198260167582464,0.962767468740546,0.5833333333333335,0.5136045130203843,0.9034193762254651,0.9048556176008173,0.0,0.8107536101647175,0.6263436882482694,0.9639798899227618,0.8918932288697944,0.10777456451465636,0.5416666666666665,0.5918093894100859,0.769866159678742,0.05555555555555555,0.8995933913115979,0.19074793024992684,0.9163498664079585,0.9048414491039536,0.49999999999999933,0.3785246662644537,0.45833333333333326,0.45,0.7181483296987953,0.9581958773343716,0.8980467334063775,0.4166666666666667,0.5208333333333333,0.13753502609081444,0.2546825584610663,0.945405785528119,0.8865514852218526,0.5833333333333335,0.75,0.5555320651208615,0.9180014986681131
